"","tagrelID","obs_foID","opeID","vesselCode","Subarea","Lat_release","Lon_release","Dat_release","tagFate","tagrel1Type","tagrel1Colour","tagrel1Number","tagrel1Wording","tagrel2Type","tagrel2Colour","tagrel2Number","tagrel2Wording","Length_release","Weight_release","Sex_release","src","datasetID","Season","MU","tag_code_1","tag_code_2","Est_weigth_release"
"1969",2745,"O17943","H68995",30,"3b",-41.9083,42.7533,2023-10-11 20:20:00,"Released","STANDARD","WHITE","A670247","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670248","AUSTRALIA/ CCAMLR_PO_BOX_213",69,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670247+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670248+AUSTRALIA/ CCAMLR_PO_BOX_213",3.35786221843769
"1970",2746,"O17942","H68994",30,"3b",-41.7933,42.82,2023-10-11 18:20:00,"Released","STANDARD","WHITE","A670279","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670280","AUSTRALIA/ CCAMLR_PO_BOX_213",80,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670279+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670280+AUSTRALIA/ CCAMLR_PO_BOX_213",5.45712323730347
"1971",2747,"O17942","H68994",30,"3b",-41.7933,42.82,2023-10-11 18:20:00,"Released","STANDARD","WHITE","A670279","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670280","AUSTRALIA/ CCAMLR_PO_BOX_213",80,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670279+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670280+AUSTRALIA/ CCAMLR_PO_BOX_213",5.45712323730347
"1972",2748,"O17942","H68994",30,"3b",-41.7933,42.82,2023-10-11 18:20:00,"Released","STANDARD","WHITE","A670279","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670280","AUSTRALIA/ CCAMLR_PO_BOX_213",80,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670279+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670280+AUSTRALIA/ CCAMLR_PO_BOX_213",5.45712323730347
"1973",2749,"O17942","H68994",30,"3b",-41.7933,42.82,2023-10-11 18:20:00,"Released","STANDARD","WHITE","A670279","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670280","AUSTRALIA/ CCAMLR_PO_BOX_213",80,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670279+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670280+AUSTRALIA/ CCAMLR_PO_BOX_213",5.45712323730347
"1974",2750,"O17942","H68994",30,"3b",-41.7933,42.82,2023-10-11 18:20:00,"Released","STANDARD","WHITE","A670279","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670280","AUSTRALIA/ CCAMLR_PO_BOX_213",80,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670279+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670280+AUSTRALIA/ CCAMLR_PO_BOX_213",5.45712323730347
"1975",2751,"O17948","H69000",30,"3b",-41.3433,43.0083,2023-10-14 08:15:00,"Released","STANDARD","WHITE","A670300","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670301","AUSTRALIA/ CCAMLR_PO_BOX_213",70,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670300+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670301+AUSTRALIA/ CCAMLR_PO_BOX_213",3.52028625990814
"1976",2752,"O17948","H69000",30,"3b",-41.3433,43.0083,2023-10-14 08:15:00,"Released","STANDARD","WHITE","A670300","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670301","AUSTRALIA/ CCAMLR_PO_BOX_213",70,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670300+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670301+AUSTRALIA/ CCAMLR_PO_BOX_213",3.52028625990814
"1977",2753,"O17948","H69000",30,"3b",-41.3433,43.0083,2023-10-14 08:15:00,"Released","STANDARD","WHITE","A670300","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670301","AUSTRALIA/ CCAMLR_PO_BOX_213",70,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670300+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670301+AUSTRALIA/ CCAMLR_PO_BOX_213",3.52028625990814
"1978",2754,"O17948","H69000",30,"3b",-41.3433,43.0083,2023-10-14 08:15:00,"Released","STANDARD","WHITE","A670300","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670301","AUSTRALIA/ CCAMLR_PO_BOX_213",70,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670300+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670301+AUSTRALIA/ CCAMLR_PO_BOX_213",3.52028625990814
"1979",2755,"O17948","H69000",30,"3b",-41.3433,43.0083,2023-10-14 08:15:00,"Released","STANDARD","WHITE","A670300","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670301","AUSTRALIA/ CCAMLR_PO_BOX_213",70,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670300+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670301+AUSTRALIA/ CCAMLR_PO_BOX_213",3.52028625990814
"1980",2756,"O17948","H69000",30,"3b",-41.3433,43.0083,2023-10-14 08:15:00,"Released","STANDARD","WHITE","A670300","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670301","AUSTRALIA/ CCAMLR_PO_BOX_213",70,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670300+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670301+AUSTRALIA/ CCAMLR_PO_BOX_213",3.52028625990814
"1981",2757,"O17948","H69000",30,"3b",-41.3433,43.0083,2023-10-14 08:15:00,"Released","STANDARD","WHITE","A670300","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670301","AUSTRALIA/ CCAMLR_PO_BOX_213",70,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670300+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670301+AUSTRALIA/ CCAMLR_PO_BOX_213",3.52028625990814
"1982",2758,"O17948","H69000",30,"3b",-41.3433,43.0083,2023-10-14 08:15:00,"Released","STANDARD","WHITE","A670300","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670301","AUSTRALIA/ CCAMLR_PO_BOX_213",70,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670300+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670301+AUSTRALIA/ CCAMLR_PO_BOX_213",3.52028625990814
"1983",2759,"O17948","H69000",30,"3b",-41.3433,43.0083,2023-10-14 08:15:00,"Released","STANDARD","WHITE","A670300","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670301","AUSTRALIA/ CCAMLR_PO_BOX_213",70,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670300+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670301+AUSTRALIA/ CCAMLR_PO_BOX_213",3.52028625990814
"1984",2760,"O17948","H69000",30,"3b",-41.3433,43.0083,2023-10-14 08:15:00,"Released","STANDARD","WHITE","A670300","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670301","AUSTRALIA/ CCAMLR_PO_BOX_213",70,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670300+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670301+AUSTRALIA/ CCAMLR_PO_BOX_213",3.52028625990814
"1985",2761,"O17947","H68999",30,"3b",-41.3016,42.8683,2023-10-13 20:30:00,"Released","STANDARD","WHITE","A670304","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670305","AUSTRALIA/ CCAMLR_PO_BOX_213",74,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670304+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670305+AUSTRALIA/ CCAMLR_PO_BOX_213",4.22481902214441
"1986",2762,"O17947","H68999",30,"3b",-41.3016,42.8683,2023-10-13 20:30:00,"Released","STANDARD","WHITE","A670304","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670305","AUSTRALIA/ CCAMLR_PO_BOX_213",74,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670304+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670305+AUSTRALIA/ CCAMLR_PO_BOX_213",4.22481902214441
"1987",2763,"O17947","H68999",30,"3b",-41.3016,42.8683,2023-10-13 20:30:00,"Released","STANDARD","WHITE","A670304","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670305","AUSTRALIA/ CCAMLR_PO_BOX_213",74,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670304+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670305+AUSTRALIA/ CCAMLR_PO_BOX_213",4.22481902214441
"1988",2764,"O17947","H68999",30,"3b",-41.3016,42.8683,2023-10-13 20:30:00,"Released","STANDARD","WHITE","A670304","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670305","AUSTRALIA/ CCAMLR_PO_BOX_213",74,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670304+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670305+AUSTRALIA/ CCAMLR_PO_BOX_213",4.22481902214441
"1989",2765,"O17947","H68999",30,"3b",-41.3016,42.8683,2023-10-13 20:30:00,"Released","STANDARD","WHITE","A670304","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670305","AUSTRALIA/ CCAMLR_PO_BOX_213",74,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670304+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670305+AUSTRALIA/ CCAMLR_PO_BOX_213",4.22481902214441
"1990",2766,"O17950","H69002",30,"3b",-41.625,42.825,2023-10-14 20:55:00,"Released","STANDARD","WHITE","A670318","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670319","AUSTRALIA/ CCAMLR_PO_BOX_213",81,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670318+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670319+AUSTRALIA/ CCAMLR_PO_BOX_213",5.68428030034939
"1991",2767,"O17950","H69002",30,"3b",-41.625,42.825,2023-10-14 20:55:00,"Released","STANDARD","WHITE","A670318","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670319","AUSTRALIA/ CCAMLR_PO_BOX_213",81,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670318+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670319+AUSTRALIA/ CCAMLR_PO_BOX_213",5.68428030034939
"1992",2768,"O17950","H69002",30,"3b",-41.625,42.825,2023-10-14 20:55:00,"Released","STANDARD","WHITE","A670318","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670319","AUSTRALIA/ CCAMLR_PO_BOX_213",81,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670318+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670319+AUSTRALIA/ CCAMLR_PO_BOX_213",5.68428030034939
"1993",2769,"O17950","H69002",30,"3b",-41.625,42.825,2023-10-14 20:55:00,"Released","STANDARD","WHITE","A670318","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670319","AUSTRALIA/ CCAMLR_PO_BOX_213",81,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670318+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670319+AUSTRALIA/ CCAMLR_PO_BOX_213",5.68428030034939
"1994",2770,"O17950","H69002",30,"3b",-41.625,42.825,2023-10-14 20:55:00,"Released","STANDARD","WHITE","A670318","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670319","AUSTRALIA/ CCAMLR_PO_BOX_213",81,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670318+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670319+AUSTRALIA/ CCAMLR_PO_BOX_213",5.68428030034939
"1995",2771,"O17950","H69002",30,"3b",-41.625,42.825,2023-10-14 20:55:00,"Released","STANDARD","WHITE","A670318","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670319","AUSTRALIA/ CCAMLR_PO_BOX_213",81,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670318+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670319+AUSTRALIA/ CCAMLR_PO_BOX_213",5.68428030034939
"1996",2772,"O17950","H69002",30,"3b",-41.625,42.825,2023-10-14 20:55:00,"Released","STANDARD","WHITE","A670318","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670319","AUSTRALIA/ CCAMLR_PO_BOX_213",81,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670318+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670319+AUSTRALIA/ CCAMLR_PO_BOX_213",5.68428030034939
"1997",2773,"O17954","H69006",30,"3b",-42.105,42.785,2023-10-17 16:45:00,"Released","STANDARD","WHITE","A670326","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670327","AUSTRALIA/ CCAMLR_PO_BOX_213",68,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670326+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670327+AUSTRALIA/ CCAMLR_PO_BOX_213",3.20072426437008
"1998",2774,"O17954","H69006",30,"3b",-42.105,42.785,2023-10-17 16:45:00,"Released","STANDARD","WHITE","A670326","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670327","AUSTRALIA/ CCAMLR_PO_BOX_213",68,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670326+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670327+AUSTRALIA/ CCAMLR_PO_BOX_213",3.20072426437008
"1999",2775,"O17954","H69006",30,"3b",-42.105,42.785,2023-10-17 16:45:00,"Released","STANDARD","WHITE","A670326","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670327","AUSTRALIA/ CCAMLR_PO_BOX_213",68,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670326+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670327+AUSTRALIA/ CCAMLR_PO_BOX_213",3.20072426437008
"2000",2776,"O17954","H69006",30,"3b",-42.105,42.785,2023-10-17 16:45:00,"Released","STANDARD","WHITE","A670326","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670327","AUSTRALIA/ CCAMLR_PO_BOX_213",68,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670326+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670327+AUSTRALIA/ CCAMLR_PO_BOX_213",3.20072426437008
"2001",2777,"O17954","H69006",30,"3b",-42.105,42.785,2023-10-17 16:45:00,"Released","STANDARD","WHITE","A670326","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670327","AUSTRALIA/ CCAMLR_PO_BOX_213",68,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670326+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670327+AUSTRALIA/ CCAMLR_PO_BOX_213",3.20072426437008
"2002",2778,"O17956","H69008",30,"3b",-41.235,42.89,2023-10-19 09:20:00,"Released","STANDARD","WHITE","A670344","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670345","AUSTRALIA/ CCAMLR_PO_BOX_213",78,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670344+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670345+AUSTRALIA/ CCAMLR_PO_BOX_213",5.02187909414675
"2003",2779,"O17956","H69008",30,"3b",-41.235,42.89,2023-10-19 09:20:00,"Released","STANDARD","WHITE","A670344","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670345","AUSTRALIA/ CCAMLR_PO_BOX_213",78,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670344+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670345+AUSTRALIA/ CCAMLR_PO_BOX_213",5.02187909414675
"2004",2780,"O17956","H69008",30,"3b",-41.235,42.89,2023-10-19 09:20:00,"Released","STANDARD","WHITE","A670344","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670345","AUSTRALIA/ CCAMLR_PO_BOX_213",78,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670344+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670345+AUSTRALIA/ CCAMLR_PO_BOX_213",5.02187909414675
"2005",2781,"O17956","H69008",30,"3b",-41.235,42.89,2023-10-19 09:20:00,"Released","STANDARD","WHITE","A670344","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670345","AUSTRALIA/ CCAMLR_PO_BOX_213",78,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670344+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670345+AUSTRALIA/ CCAMLR_PO_BOX_213",5.02187909414675
"2006",2782,"O17956","H69008",30,"3b",-41.235,42.89,2023-10-19 09:20:00,"Released","STANDARD","WHITE","A670344","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670345","AUSTRALIA/ CCAMLR_PO_BOX_213",78,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670344+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670345+AUSTRALIA/ CCAMLR_PO_BOX_213",5.02187909414675
"2007",2783,"O17956","H69008",30,"3b",-41.235,42.89,2023-10-19 09:20:00,"Released","STANDARD","WHITE","A670344","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670345","AUSTRALIA/ CCAMLR_PO_BOX_213",78,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670344+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670345+AUSTRALIA/ CCAMLR_PO_BOX_213",5.02187909414675
"2008",2784,"O17956","H69008",30,"3b",-41.235,42.89,2023-10-19 09:20:00,"Released","STANDARD","WHITE","A670344","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670345","AUSTRALIA/ CCAMLR_PO_BOX_213",78,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670344+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670345+AUSTRALIA/ CCAMLR_PO_BOX_213",5.02187909414675
"2009",2785,"O17956","H69008",30,"3b",-41.235,42.89,2023-10-19 09:20:00,"Released","STANDARD","WHITE","A670344","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670345","AUSTRALIA/ CCAMLR_PO_BOX_213",78,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670344+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670345+AUSTRALIA/ CCAMLR_PO_BOX_213",5.02187909414675
"2010",2786,"O17963","H69015",30,"3b",-41.3283,42.855,2023-10-23 10:45:00,"Released","STANDARD","WHITE","A670367","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670368","AUSTRALIA/ CCAMLR_PO_BOX_213",68,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670367+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670368+AUSTRALIA/ CCAMLR_PO_BOX_213",3.20072426437008
"2011",2787,"O17963","H69015",30,"3b",-41.3283,42.855,2023-10-23 10:45:00,"Released","STANDARD","WHITE","A670367","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670368","AUSTRALIA/ CCAMLR_PO_BOX_213",68,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670367+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670368+AUSTRALIA/ CCAMLR_PO_BOX_213",3.20072426437008
"2012",2788,"O17963","H69015",30,"3b",-41.3283,42.855,2023-10-23 10:45:00,"Released","STANDARD","WHITE","A670367","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670368","AUSTRALIA/ CCAMLR_PO_BOX_213",68,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670367+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670368+AUSTRALIA/ CCAMLR_PO_BOX_213",3.20072426437008
"2013",2789,"O17963","H69015",30,"3b",-41.3283,42.855,2023-10-23 10:45:00,"Released","STANDARD","WHITE","A670367","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670368","AUSTRALIA/ CCAMLR_PO_BOX_213",68,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670367+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670368+AUSTRALIA/ CCAMLR_PO_BOX_213",3.20072426437008
"2014",2790,"O17963","H69015",30,"3b",-41.3283,42.855,2023-10-23 10:45:00,"Released","STANDARD","WHITE","A670367","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670368","AUSTRALIA/ CCAMLR_PO_BOX_213",68,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670367+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670368+AUSTRALIA/ CCAMLR_PO_BOX_213",3.20072426437008
"2015",2791,"O17963","H69015",30,"3b",-41.3283,42.855,2023-10-23 10:45:00,"Released","STANDARD","WHITE","A670367","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670368","AUSTRALIA/ CCAMLR_PO_BOX_213",68,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670367+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670368+AUSTRALIA/ CCAMLR_PO_BOX_213",3.20072426437008
"2016",2792,"O17963","H69015",30,"3b",-41.3283,42.855,2023-10-23 10:45:00,"Released","STANDARD","WHITE","A670367","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670368","AUSTRALIA/ CCAMLR_PO_BOX_213",68,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670367+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670368+AUSTRALIA/ CCAMLR_PO_BOX_213",3.20072426437008
"2017",2793,"O17963","H69015",30,"3b",-41.3283,42.855,2023-10-23 10:45:00,"Released","STANDARD","WHITE","A670367","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670368","AUSTRALIA/ CCAMLR_PO_BOX_213",68,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670367+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670368+AUSTRALIA/ CCAMLR_PO_BOX_213",3.20072426437008
"2018",2794,"O17963","H69015",30,"3b",-41.3283,42.855,2023-10-23 10:45:00,"Released","STANDARD","WHITE","A670367","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670368","AUSTRALIA/ CCAMLR_PO_BOX_213",68,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670367+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670368+AUSTRALIA/ CCAMLR_PO_BOX_213",3.20072426437008
"2019",2795,"O17963","H69015",30,"3b",-41.3283,42.855,2023-10-23 10:45:00,"Released","STANDARD","WHITE","A670367","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670368","AUSTRALIA/ CCAMLR_PO_BOX_213",68,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670367+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670368+AUSTRALIA/ CCAMLR_PO_BOX_213",3.20072426437008
"2020",2796,"O17963","H69015",30,"3b",-41.3283,42.855,2023-10-23 10:45:00,"Released","STANDARD","WHITE","A670367","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670368","AUSTRALIA/ CCAMLR_PO_BOX_213",68,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670367+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670368+AUSTRALIA/ CCAMLR_PO_BOX_213",3.20072426437008
"2021",2797,"O17963","H69015",30,"3b",-41.3283,42.855,2023-10-23 10:45:00,"Released","STANDARD","WHITE","A670367","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670368","AUSTRALIA/ CCAMLR_PO_BOX_213",68,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670367+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670368+AUSTRALIA/ CCAMLR_PO_BOX_213",3.20072426437008
"2022",2798,"O17963","H69015",30,"3b",-41.3283,42.855,2023-10-23 10:45:00,"Released","STANDARD","WHITE","A670367","AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD","WHITE","A670368","AUSTRALIA/ CCAMLR_PO_BOX_213",68,NA,NA,"OBS",232,2023,"SIR","STANDARD+WHITE+A670367+AUSTRALIA/ CCAMLR_PO_BOX_213","STANDARD+WHITE+A670368+AUSTRALIA/ CCAMLR_PO_BOX_213",3.20072426437008
